_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,best_design,comments_on_design_1,comments_on_design_2,_golden,better_gold,better_gold_reason,description,id,url_img1,url_img2
945897159,5/4/2016 13:00:42,1975822047,5/4/2016 12:54:16,false,prodege,0.35,22387641,USA,PA,Jeannette,208.94.42.131,img_2,"This design feels ""old school"" to me, like maybe it was the logo from the 1970's. I like the red/white/blue as Philadelphia ""colonial"" colors.",I like the fancy / modern logo. I like the star behind the 7. I don't like the gold colors. I think it should be red/white/blue.,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 13:03:13,1975822935,5/4/2016 12:57:50,false,fusioncash,0.6615,35242242,USA,KY,Owensboro,76.92.82.111,img_2,"too plain, needs more color",looks fine like it is,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 13:06:26,1975824218,5/4/2016 13:03:52,false,prodege,0.5143,32850083,GBR,L9,Sheffield,92.239.198.197,img_1,More pleasing to the eye,Too busy,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 13:38:45,1975839207,5/4/2016 13:35:47,false,prodege,0.5733,6228981,USA,"","",205.166.145.254,img_1,I like this one.  It's more old school.,I like this one but the star in the 7 is distracting me from the basketball at the bottom right.,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 14:30:14,1975879536,5/4/2016 14:17:11,false,clixsense,0.575,6334612,USA,OH,Cleveland,108.73.107.59,img_2,this one is just plain. i would add some more color to it,change nothing of this design. the color is eye cathing....keep the same,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 14:33:04,1975881959,5/4/2016 14:24:36,false,neodev,0.6,34915826,USA,MD,Hyattsville,66.87.80.164,img_2,"Seems a bit boring, not attention catching enough.",Logo looks better with it being outline.,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 15:18:56,1975927115,5/4/2016 15:15:41,false,prodege,0.5111,7853767,USA,PA,Glenside,73.188.139.117,img_2,old school,more modern,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 15:42:21,1975945760,5/4/2016 15:39:55,false,neodev,0.5895,31613324,USA,IL,Mchenry,24.12.122.13,img_2,ok,looks better,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897159,5/4/2016 16:22:39,1975985114,5/4/2016 16:17:21,false,neodev,0.39,37401269,USA,OR,Boardman,52.38.86.41,img_1,I feel it is basketball and this is easier,I feel it is more opaque and less flashy,"","","",Which Philadelphia 76ers (NBA Basketball team) logo is better?,122,http://oi63.tinypic.com/2w4da2h.jpg,http://oi64.tinypic.com/2lmwaiu.jpg
945897160,5/4/2016 08:57:24,1975716335,5/4/2016 08:53:04,false,prodege,1.0,36448777,USA,MD,Towson,69.250.26.166,img_1,Looks generic.,Looks generic. And cheesy.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 09:20:45,1975725810,5/4/2016 09:18:26,false,prodege,0.7,18123036,GBR,I2,Manchester,95.172.232.40,img_1,Needs to be lighter and cropped around the people,Too blurry,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 09:30:37,1975730038,5/4/2016 09:17:10,false,neodev,0.6667,11295497,GBR,Q1,Wallasey,79.69.108.119,img_2,"I have no idea what Penn Culture is - so cannot make a real contribution here.  The photograph is not very bright, nor is it very clear.","Again, no clue what Penn Culture is all about, so difficult to give an opinion about much.  This photograph is certainly brighter, but the faces are not very clear.","","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 10:00:36,1975743072,5/4/2016 09:53:47,false,instagc,0.7,21088425,USA,MI,Battle Creek,107.140.176.37,img_1,I like how it show a posed group but relaxed group at the same time. They look fun.,The reflection of the background distracts. Nice picture but too much red and too blurry.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 10:22:28,1975751160,5/4/2016 10:09:27,false,elite,0.68,30000442,GBR,B7,Bristol,82.33.185.181,img_1,This design is funny and catches people's attention.,This design does n't look artistic and also not a close up shot.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 11:13:00,1975769411,5/4/2016 11:01:37,false,instagc,0.7333,18386513,USA,TN,Knoxville,98.70.108.186,img_1,I like this one. The students look like they are having a good time and it's kind of impromptu. The image quality could be a lot better...too dark and a little blurry.,"This one is not very good at all. It looks posed, room is too dark, glare from the lights and very blurry.","","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 11:31:20,1975777825,5/4/2016 11:28:04,false,fusioncash,0.7143,7012325,USA,CT,Stamford,74.88.59.238,img_1,"like it - funny, not too busy",nice but can't see faces very well and too much reflective light in background-very busy,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 12:06:41,1975794957,5/4/2016 12:03:04,false,elite,0.675,33969025,USA,NY,New York,162.243.220.109,img_1,its modern,boring,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 12:16:06,1975799879,5/4/2016 12:13:27,false,clixsense,0.7111,7074645,USA,WA,Kirkland,73.221.254.240,img_1,fun,boring,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 12:21:14,1975802612,5/4/2016 12:14:57,false,prodege,0.58,8178380,GBR,H9,London,92.5.67.67,not_found,It could be taken at a better angle where the faces look clearer.,This is an okay looking picture but it's very hard to see people's faces in here.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 12:49:59,1975816807,5/4/2016 12:48:41,false,clixsense,0.6364,6574449,USA,NY,Buffalo,216.216.68.85,img_1,too weird,too stiff,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 13:00:42,1975822050,5/4/2016 12:54:16,false,prodege,0.35,22387641,USA,PA,Jeannette,208.94.42.131,img_2,Makes it seem like only Asians go to Penn. Also all same age group.,"Love the family feel, more diversity than picture 1. Seems real, nice to have Philadelphia flyer logo in picture too, shows where its at.","","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 13:03:13,1975822933,5/4/2016 12:57:50,false,fusioncash,0.6615,35242242,USA,KY,Owensboro,76.92.82.111,img_1,Needs more light.,Too many people.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 13:06:26,1975824220,5/4/2016 13:03:52,false,prodege,0.5143,32850083,GBR,L9,Sheffield,92.239.198.197,not_found,"I have absolutely no idea what ""Penn Culture"" means, you should provide more details for people not familiar with your terminology","I have absolutely no idea what ""Penn Culture"" means, you should provide more details for people not familiar with your terminology","","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 13:38:45,1975839206,5/4/2016 13:35:47,false,prodege,0.5733,6228981,USA,"","",205.166.145.254,img_2,"This one does not show much of the place where the people have gathered.  Decor, tables, food, etc.","Shows more of the place where the people have gathered.  Decor, tables, food, etc.","","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 14:30:14,1975879554,5/4/2016 14:17:11,false,clixsense,0.575,6334612,USA,OH,Cleveland,108.73.107.59,not_found,"this poster needs some coloring adjustments, the coloring is to dem needs toned up.",this one has to much lighting ...to much glare need to tone down the lighting,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 14:33:04,1975881957,5/4/2016 14:24:36,false,neodev,0.6,34915826,USA,MD,Hyattsville,66.87.80.164,img_2,Both pictures are both near equally good but they both imply different things.,Both pictures are both near equally good but they both imply different things.,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 15:18:56,1975927125,5/4/2016 15:15:41,false,prodege,0.5111,7853767,USA,PA,Glenside,73.188.139.117,img_1,shows fun,not a good representative,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 15:42:21,1975945761,5/4/2016 15:39:55,false,neodev,0.5895,31613324,USA,IL,Mchenry,24.12.122.13,img_1,better pose,plain,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897160,5/4/2016 16:22:39,1975985117,5/4/2016 16:17:21,false,neodev,0.39,37401269,USA,OR,Boardman,52.38.86.41,img_2,They are only young,best shows the scene and is a fairly large family,"","","",Penn Culture ,162,http://www.dolphin.upenn.edu/japan/pics/grouppic.png,http://www.dolphin.upenn.edu/gccupenn/images/header_MBA.jpg
945897161,5/4/2016 08:57:24,1975716338,5/4/2016 08:53:04,false,prodege,1.0,36448777,USA,MD,Towson,69.250.26.166,img_2,Cheesy.,This one looks sweeping.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 09:20:45,1975725814,5/4/2016 09:18:26,false,prodege,0.7,18123036,GBR,I2,Manchester,95.172.232.40,img_1,No comment,The photo is a little dark and very boring,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 09:30:37,1975730041,5/4/2016 09:17:10,false,neodev,0.6667,11295497,GBR,Q1,Wallasey,79.69.108.119,img_2,"I do not like the image.  The man in the center is very thin, makes me worry about his health.","Of the two, I prefer this image because is shows both track and field.  The name across the top now tells me that Penn is short for Pennsylvania - something I did not know on a previous image.","","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 10:00:36,1975743071,5/4/2016 09:53:47,false,instagc,0.7,21088425,USA,MI,Battle Creek,107.140.176.37,img_1,Looks good the way the background is blurred and just he runners highlighted to show the actual subjects.,An empty football field doesn't really say much for 'sports' especially when it is empty. Good picture but would be better full of people with a game being played.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 10:22:28,1975751165,5/4/2016 10:09:27,false,elite,0.68,30000442,GBR,B7,Bristol,82.33.185.181,img_1,Image quality is perfect with athletes.,Here it's an empty  stadium and also image quality could have been bit better then  this design would be fine.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 11:13:00,1975769401,5/4/2016 11:01:37,false,instagc,0.7333,18386513,USA,TN,Knoxville,98.70.108.186,img_2,I don't really like this. It's too bright and seems a little blurry and unfocused.,This one I like although the camera angle could be better to get the whole field in the picture and the color could be a little more intense.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 11:31:20,1975777823,5/4/2016 11:28:04,false,fusioncash,0.7143,7012325,USA,CT,Stamford,74.88.59.238,img_1,like closeup photos,boring photo with not great color,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 12:06:41,1975794952,5/4/2016 12:03:04,false,elite,0.675,33969025,USA,NY,New York,162.243.220.109,img_2,"not happy, its little funny",the pictures look good,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 12:16:06,1975799871,5/4/2016 12:13:27,false,clixsense,0.7111,7074645,USA,WA,Kirkland,73.221.254.240,img_2,what?,where are the fans?,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 12:21:14,1975802615,5/4/2016 12:14:57,false,prodege,0.58,8178380,GBR,H9,London,92.5.67.67,img_2,This just looks like an ordinary picture. Nothing special.,This picture gives a wide view angle.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 12:49:59,1975816802,5/4/2016 12:48:41,false,clixsense,0.6364,6574449,USA,NY,Buffalo,216.216.68.85,img_1,skinny,empty,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 13:00:42,1975822049,5/4/2016 12:54:16,false,prodege,0.35,22387641,USA,PA,Jeannette,208.94.42.131,img_2,The stripes are ugly. And the font on the shirt is boring.,"Love the red/white/blue, Like the font of Penn on the field. Like the P in the center of field.","","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 13:03:13,1975822940,5/4/2016 12:57:50,false,fusioncash,0.6615,35242242,USA,KY,Owensboro,76.92.82.111,img_2,more focus on runners,"simple, buy maybe needs some actual football players on the field","","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 13:06:26,1975824215,5/4/2016 13:03:52,false,prodege,0.5143,32850083,GBR,L9,Sheffield,92.239.198.197,img_1,"I guess this is better, at least there are people in the picture doing sports","Looks old, abandoned and run down","","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 13:38:45,1975839205,5/4/2016 13:35:47,false,prodege,0.5733,6228981,USA,"","",205.166.145.254,img_2,"Showing the entire field, track and stands is better.","Showing the entire field, track and stands is better.","","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 14:30:14,1975879552,5/4/2016 14:17:11,false,clixsense,0.575,6334612,USA,OH,Cleveland,108.73.107.59,img_2,this poster shows the defines in the pic.would not change anything ... but maybe the glare adjusted,would not change any of it .....it has a natural look .,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 14:33:04,1975881960,5/4/2016 14:24:36,false,neodev,0.6,34915826,USA,MD,Hyattsville,66.87.80.164,img_2,Honestly both looks great but both pictures would be far better if they were both together.,Honestly both looks great but both pictures would be far better if they were both together. Design 1 complements design 2.,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 15:18:56,1975927113,5/4/2016 15:15:41,false,prodege,0.5111,7853767,USA,PA,Glenside,73.188.139.117,not_found,this is good one showing their athletes,shows the stadium but probably cpould have more in the picture,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 15:42:21,1975945763,5/4/2016 15:39:55,false,neodev,0.5895,31613324,USA,IL,Mchenry,24.12.122.13,img_1,in motion,just stadium,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
945897161,5/4/2016 16:22:39,1975985122,5/4/2016 16:17:21,false,neodev,0.39,37401269,USA,OR,Boardman,52.38.86.41,img_2,They are athletes but without a good body,a good football field always call attention,"","","",University of Pennsylvania Sports ,172,https://s3.amazonaws.com/media.dpn/33310_33016_30209_awad_2013_penn_relaysfof.jpg,http://image.cdnllnwnl.xosnetwork.com/pics22/800/KK/KKERLDXQLKQNQKV.20090317191246.jpg
